country_name,year,region_name_harmonized,HD_size_dejure_mean,HL_IMR,HL_U5MR,ED_educ_years_mean,WL_wealth_mean,gdp_pc
India,1999,Uttar Pradesh + Uttaranchal,6.24,86.74,122.54,2.09,30.38,1701.47375488281
India,1999,New Delhi,5.35,46.84,55.38,5.39,71.58,5257.97900390625
India,1999,Arunachal Pradesh,5.1,63.09,98.1,2.39,34.82,2202.2607421875
India,1999,Tripura,4.81,44.23,51.29,3.4,32.82,2190.64526367188
Zimbabwe,1999,Manicaland,4.27,78.19,135.08,6.98,21.99,2567.29248046875
Zimbabwe,1999,Mashonaland Central,4.44,92.42,115.38,6.24,24.82,2608.15112304688
Zimbabwe,1999,Mashonaland East,4.12,69.72,119.43,7.51,24.42,2614.96704101562
Zimbabwe,1999,Mashonaland West,4.15,54.31,104.74,6.68,28.45,2625.10864257812
Zimbabwe,1999,Matabeleland North,5.01,44.43,69.9,7.08,25.37,2661.900390625
Zimbabwe,1999,Matabeleland South,4.83,64.18,88.54,7.7,22.57,2736.45629882812
Zimbabwe,1999,Midlands,4.55,66.65,101.16,7.81,29.66,2627.390625
Zimbabwe,1999,Masvingo,4.75,42.25,66.41,7.42,23.35,2611.55029296875
Zimbabwe,1999,Harare/Chitungwiza,3.28,57.47,91.77,9.67,63.8,2627.390625
Zimbabwe,1999,Bulawayo,3.89,70.97,95.35,9.41,66.61,2627.390625
Guatemala,1999,Metropolitan,4.98,52.9,64.36,6.2,51.17,14954.3466796875
Guatemala,1999,Norte,5.65,32.22,45.94,2.53,18.31,2725.41723632812
Guatemala,1999,Nororiente,5.08,48.22,63.64,3.8,28.47,6140.638671875
Guatemala,1999,Suroriente,4.98,20.98,35.77,3.91,31.94,2754.57177734375
Guatemala,1999,Central,5.04,62.88,69.96,4.66,38.68,5725.46533203125
Guatemala,1999,Suroccidente,5.61,39.49,53.7,3.69,30.55,3239.333984375
Guatemala,1999,Noroccidente,5.86,42.21,63.54,2.19,19.12,2181.2294921875
Tanzania,1999,Kilimanjaro,5.16,26.62,26.62,6.43,21.95,994.3916015625
Tanzania,1999,Tanga,4.99,49.32,75.51,4.86,13.6,1064.57055664062
Tanzania,1999,Morogoro,4.45,119.68,201.43,4.71,12.63,1087.53393554688
Tanzania,1999,Dar es Salaam,4.04,55.19,88.96,6.77,34.99,3181.3349609375
Tanzania,1999,Mtwara,4.29,127.38,146.81,4.14,11.23,1451.35961914062
Tanzania,1999,Ruvuma,4.98,122.53,180.19,5.94,11.69,1449.86450195312
Tanzania,1999,Iringa + Nijombe,4.15,49.4,90.32,4.78,12.68,1361.19921875
Tanzania,1999,Mbeya,4.41,60.8,128.69,5.3,14.84,1116.87145996094
Tanzania,1999,Singida,5.01,125.06,180.04,4.87,8.71,1229.54248046875
Tanzania,1999,Tabora,5.62,125.52,189.87,3.55,11.49,1177.04333496094
Tanzania,1999,Kigoma,5.29,91.78,123.27,4.2,11.79,834.130981445312
Tanzania,1999,Geita + Kagera + Mwanza + Shinyanga + Simiyu,6.24,109.52,159.61,3.69,12.92,1199.29858398438
Tanzania,1999,Mara,7.95,98.87,161.29,5.35,12.23,1228.16613769531
Guatemala,1999,Peten,5.75,45.58,60.15,2.92,18.42,2366.35473632812
India,1999,Jammu and Kashmir,6.47,64.98,80.06,1.88,41.92,2365.63232421875
India,1999,Sikkim,5.36,43.9,71.04,2.39,49.6,2479.6357421875
Benin,1999,Atacora + Donga,6.616,90.55,162.616,0.942,17.478,1417.62053222656
Benin,1999,Atlantique + Littoral,4.824,79.41,141.39,3.568,36.498,1917.86940917969
Benin,1999,Borgou + Alibori,6.424,91.87,169.098,1.328,20.948,1526.22453613281
Benin,1999,Mono + Couffo,5.118,82.45,152.608,0.934,17.514,1598.31608886719
Benin,1999,Oueme + Plateau,5.08,77.856,148.136,1.998,24.428,1844.7873046875
Benin,1999,Zou + Collines,5.474,113.206,191.958,1.338,20.45,1289.95725097656
Bangladesh,1999,Barisal,5.22,72.5733333333333,106.91,3.15333333333333,30.22,1461.3027750651
Bangladesh,1999,Khulna,4.99666666666667,56.25,67.65,2.77333333333333,33.65,1626.45882161458
Bangladesh,1999,Rajashahi + Rangpur,4.9,71.0833333333333,97.0433333333333,2.13,29.6333333333333,1383.12638346354
Bolivia,1999,Chuquisaca,4.268,68.252,101.284,6.926,40.284,3630.8685546875
Bolivia,1999,La Paz,4.104,79.418,103.024,7.894,53.042,3810.378125
Bolivia,1999,Cochabamba,4.24,64.632,96.712,7.86,51.732,4586.643359375
Bolivia,1999,Oruro,4.112,60.454,96.562,8.846,54.896,5908.18115234375
Bolivia,1999,Potosi,4.128,79.238,116.618,6.396,36.06,2752.8640625
Bolivia,1999,Tarija,4.336,34.046,44.768,7.35,55.544,5605.171875
Bolivia,1999,Santa Cruz,4.596,50.86,62.092,7.892,59.008,5894.65478515625
Bolivia,1999,Beni + Pando,5.348,47.964,64.194,7.42,38.464,4390.4841796875
Cote d'Ivoire,1999,Center,6.57277777777778,81.365,130.256111111111,2.46222222222222,32.0055555555556,2800.97584364149
Cote d'Ivoire,1999,Center North,5.61222222222222,68.62,115.291666666667,2.39944444444444,32.2688888888889,2800.97584364149
Cote d'Ivoire,1999,North East,6.73277777777778,78.1294444444444,130.848888888889,1.88555555555556,26.4183333333333,2785.18767632378
Cote d'Ivoire,1999,Center East,7.29388888888889,89.385,149.318888888889,2.27666666666667,32.6827777777778,2793.11595323351
Cote d'Ivoire,1999,South + Abidjan,5.54777777777778,70.585,117.515555555556,3.70555555555556,43.0811111111111,2799.33782280816
Cote d'Ivoire,1999,South West,5.025,81.5238888888889,124.821111111111,1.71055555555556,21.0577777777778,2789.6979031033
Cote d'Ivoire,1999,Center West,6.50111111111111,81.4316666666667,141.354444444444,2.16777777777778,24.7583333333333,2800.97584364149
Cote d'Ivoire,1999,North West,6.72166666666667,90.3072222222222,177.698888888889,1.14722222222222,28.58,2782.22129991319
Colombia,1999,Atlantica,4.844,25.388,29.518,7.746,50.356,5955.44150390625
Colombia,1999,Oriental,4.148,23.434,29.902,7.234,54.144,8901.2638671875
Colombia,1999,Central,4.106,18.194,21.87,7.704,58.816,7430.66396484375
Colombia,1999,Pacifica,4.3,26.86,30.548,7.364,53.938,4872.46806640625
Colombia,1999,Bogota,3.804,20.604,23.344,9.416,66.112,10969.1611328125
Egypt,1999,Urban Governorates,4.342,31.402,37.826,5.242,81.78,11079.6705078125
Egypt,1999,Lower Egypt,5.332,38.31,49.018,3.478,69.166,6573.32177734375
Egypt,1999,Upper Egypt,5.772,62.638,78.758,2.836,61.606,6819.47763671875
Egypt,1999,Frontier Governorates,6.038,36.106,41.642,3.818,72.348,7338.25458984375
Ghana,1999,Western,3.876,64.78,113.658,5.832,26.544,2253.88852539063
Ghana,1999,Central,3.608,78.792,138.88,5.854,28.092,2241.1994140625
Ghana,1999,Greater Accra,3.614,38.992,61.084,8.406,51.808,2241.1994140625
Ghana,1999,Volta,4.2,39.518,81.548,6.106,21.02,2222.40717773438
Ghana,1999,Eastern,3.332,52.476,92.904,6.88,28.37,2241.19936523437
Ghana,1999,Ashanti,3.172,45.6,80.532,6.646,31.126,2241.1994140625
Ghana,1999,Brong Ahafo,3.316,69.162,123.46,5.218,24.142,2245.91010742188
Ghana,1999,Northern,4.392,72.468,169.076,1.366,21.666,2238.28994140625
Ghana,1999,Upper East,4.848,70.72,133.076,2.166,21.184,2225.356640625
Ghana,1999,Upper West,5.032,77.432,165.324,2.09,20.656,2205.93852539062
Indonesia,1999,West Java + Banten,4.21666666666667,51.7866666666667,63.26,4.50333333333333,45.9233333333333,5088.36995442708
Indonesia,1999,Central Java,4.17333333333333,32.0166666666667,38.8233333333333,4.33,41.6833333333333,4331.96549479167
Indonesia,1999,DI Yogyakarta,3.58333333333333,16.3333333333333,21.43,5.04666666666667,47.6566666666667,4326.0478515625
Indonesia,1999,East Java,3.86333333333333,31.8866666666667,37.7233333333333,4.55,44.3766666666667,5867.48893229167
Indonesia,1999,Bali,4.13,24.18,26.5433333333333,4.61,54.4833333333333,6211.35611979167
Indonesia,1999,Aceh,4.736,45.34,60.818,4.456,40.006,12139.1032226562
Indonesia,1999,North Sumatra,4.97333333333333,43.6566666666667,64.65,4.99,45.35,6578.30891927083
Indonesia,1999,West Sumatra,4.52666666666667,57.37,72.2566666666667,5.08,44.07,5253.9716796875
Indonesia,1999,South Sumatra + Bangka Belitung,4.72,35.05,46.3966666666667,4.32666666666667,43.33,6508.47509765625
Indonesia,1999,Lampung,4.44,39.5266666666667,50.7966666666667,4.59666666666667,36.3633333333333,3532.91528320312
Indonesia,1999,West Nusa Tenggara,4.22,66.42,90.5833333333333,3.29666666666667,36.56,2933.76521809896
Indonesia,1999,West Kalimantan,4.65666666666667,47.7,63.61,3.52666666666667,41.0233333333333,5131.541015625
Indonesia,1999,South Kalimantan,4.16,53.4266666666667,63.7033333333333,4.74,47.6066666666667,5939.69986979167
Indonesia,1999,North Sulawesi + Gorontalo,4.05666666666667,45.5,60.4233333333333,5.97,40.7033333333333,4239.78540039062
Indonesia,1999,Bengkulu,4.46333333333333,57.0633333333333,82.9566666666667,4.59,39.9666666666667,3492.48697916667
Indonesia,1999,South + West Sulawesi,4.65333333333333,42.2533333333333,59.8666666666667,3.62666666666667,43.2866666666667,4158.26627604167
Indonesia,1999,Jambi,4.48,46.1966666666667,54.7,4.42666666666667,38.4366666666667,4630.98779296875
Indonesia,1999,East Nusa Tenggara,5.06666666666667,49.5466666666667,72.96,3.76666666666667,25.3866666666667,2228.49877929688
Indonesia,1999,Central Kalimantan,4.50666666666667,45.1166666666667,54.6433333333333,4.92,41.3033333333333,5995.24772135417
Indonesia,1999,Central Sulawesi,4.72666666666667,73.9533333333333,98.0766666666667,5.07333333333333,37.6966666666667,3750.30737304688
Indonesia,1999,Southeast Sulawesi,4.79666666666667,51.33,68.2133333333333,4.59,37.2,3470.17081705729
Indonesia,1999,Maluku + North Maluku,5.29,40.102,58.37,5.072,38.97,3776.04252929687
Indonesia,1999,Papua + West Papua,4.702,49.74,83.268,4.144,37.8,7818.5337890625
Jordan,1999,Amman + Madaba + Balqa + Zarqa,5.654,27.718,32.214,5.27,80.836,8615.0076171875
Jordan,1999,Marfraq + Irbid + Aljoun + Jerash,6.16,21.656,26.93,4.806,73.908,4889.0390625
Jordan,1999,Karak + Tafiela + Maaan + Aqaba,6.096,38.86,46.446,4.318,74.502,6557.9447265625
Kenya,1999,Nairobi,3.158,43.9,69.884,9.524,47.852,8314.9248046875
Kenya,1999,Central,3.59,30.432,39.372,7.952,18.924,1982.26538085938
Kenya,1999,Coast,4.384,77.808,107.658,5.318,21.49,3115.65336914062
Kenya,1999,Eastern,4.762,64.028,83.106,6.74,15.174,1201.6783203125
Kenya,1999,Nyanza,4.504,141.72,217.828,6.546,10.698,1078.79934082031
Kenya,1999,Rift Valley,4.602,53.292,72.724,6.54,15.572,1194.94033203125
Kenya,1999,Western,4.544,64.002,129.728,6.848,12.714,1079.5130859375
Morocco,1999,Sud (Souss-Massa-Draa + Guelmim-Es-smara + Laayoune-Boujdou-sakia Al Hamra),5.55090909090909,46.7090909090909,65.0772727272727,2.25272727272727,56.4072727272727,5017.64173473011
Morocco,1999,Tensift and Centre (Marrakech-Tensift-Al Haouz + Doukkala-Abda + Tadla-Azilal + Chaouia-Ouardigha + Grand-Casablanca),5.55454545454545,40.4963636363636,50.5136363636364,3.72909090909091,56.9718181818182,4497.88343394886
Morocco,1999,Centre-Nord (Fes-Boulemane + Taza-Al Hoceima-Taounate),5.91,50.4890909090909,64.0263636363636,2.86090909090909,51.0290909090909,3031.08673650568
Morocco,1999,Oriental,5.71363636363636,49.2527272727273,53.4727272727273,3.14363636363636,64.6272727272727,4865.06698330966
Morocco,1999,Meknes-Tafilalet,5.47181818181818,52.9363636363636,65.8618181818182,3.52181818181818,57.4709090909091,3427.97711736506
Madagascar,1999,Mahajanga (Sofia + Boeny + Melaky + Betsiboka ),4.89142857142857,102.307142857143,163.855714285714,3.08142857142857,12.4428571428571,1387.74850027902
Madagascar,1999,Toliara (Anosy + Androy + Atsimo Andrefana + Menabe),4.74,92.56,141.787142857143,2.52571428571429,12.8414285714286,1387.74846540179
Mali,1999,Kayes,5.86,119.552,247.33,0.69,18.678,1078.59836425781
Mali,1999,Koulikoro,5.71,117.012,215.298,0.818,17.222,1068.05812988281
Mali,1999,Sikasso,5.972,115.102,222.638,0.662,21.042,1079.97844238281
Mali,1999,Gao + Kidal,5.498,110.748,223.754,1.73,19.608,1084.71003417969
Mali,1999,Bamako,6.048,82.428,134.214,3.804,41.882,1065.88693847656
Mozambique,1999,Niassa,4.19666666666667,114.86,188.653333333333,1.52666666666667,20.8,315.952616373698
Mozambique,1999,Cabo Delgado,3.94,120.006666666667,172.59,1.37333333333333,21.7533333333333,313.658325195312
Mozambique,1999,Zambezia,4.10666666666667,109.156666666667,154.686666666667,1.72666666666667,20.72,291.290568033854
Mozambique,1999,Tete,4.63333333333333,128.12,214.32,1.61333333333333,20.9266666666667,362.038848876953
Mozambique,1999,Manica,5.78666666666667,79.9533333333333,146.026666666667,1.98,22.7633333333333,420.779093424479
Mozambique,1999,Inhambane,4.75,131.163333333333,164.546666666667,2.65666666666667,21.77,434.720092773438
Mozambique,1999,Gaza,5.26333333333333,111.84,202.603333333333,2.61,22.68,433.079081217448
Mozambique,1999,Maputo Provincia,5.3,97.6833333333333,143.84,4.11666666666667,30.6866666666667,1741.75728352865
Mozambique,1999,Maputo Cidade,5.86,43.0066666666667,90.54,5.25,40.55,1702.63903808594
Malawi,1999,Northern,4.69,103.90875,161.2775,5.62625,17.1525,881.845649719238
Malawi,1999,Central,4.55,100.25625,197.1525,3.59875,15.21,862.397789001465
Malawi,1999,Southern,4.20875,115.47375,199.5625,3.59875,17.66,842.76505279541
Niger,1999,Dosso,6.4025,97.955,211.48125,0.91875,7.36875,859.974563598633
Niger,1999,Tillaberi,6.69375,101.07375,210.81875,0.6975,6.65125,833.140090942383
Niger,1999,Niamey,6.145,62.7875,140.3425,4.11,37.9,829.771659851074
Nicaragua,1999,Nueva Segovia,5.54666666666667,38.7266666666667,42.45,5.16,31.2966666666667,2549.06429036458
Nicaragua,1999,Jinotega,6.30666666666667,55.3466666666667,85.2433333333333,3.16333333333333,17.1966666666667,2413.71419270833
Nicaragua,1999,Madriz,5.84666666666667,29.2566666666667,40.56,4.80333333333333,21.79,2571.33317057292
Nicaragua,1999,Esteli,5.36,22.82,26.97,6.64,32.9,2834.82828776042
Nicaragua,1999,Chinandega,5.59333333333333,45.9266666666667,53.8533333333333,5.82,32.4833333333333,2842.67643229167
Nicaragua,1999,Leon,5.19666666666667,19.5466666666667,27.2066666666667,6.48333333333333,38.2566666666667,2905.97835286458
Nicaragua,1999,Matagalpa,5.58333333333333,41.65,54.0366666666667,4.76333333333333,29.2933333333333,2347.31762695312
Nicaragua,1999,Boaco,5.96,37.93,42.11,4.76666666666667,24.64,2663.39754231771
Nicaragua,1999,Managua,5.17333333333333,29.08,34.1366666666667,7.86333333333333,55.47,4498.89095052083
Nicaragua,1999,Masaya,5.26,31.5566666666667,42.1733333333333,6.64666666666667,43.1933333333333,4611.70735677083
Nicaragua,1999,Chontales,5.37,44.0933333333333,52.6233333333333,5.46,32.7966666666667,2495.36678059896
Nicaragua,1999,Granada,5.28666666666667,29.1933333333333,37.58,6.54666666666667,43.6366666666667,4531.87906901042
Nicaragua,1999,Carazo,5.13666666666667,30.4866666666667,30.4866666666667,7.18,40.52,4599.35693359375
Nicaragua,1999,Rivas,5.13666666666667,23.0233333333333,29.3833333333333,5.92333333333333,34.1533333333333,2489.55737304688
Nicaragua,1999,Rio San Juan,5.87333333333333,33.2833333333333,41.6233333333333,3.99,21.3033333333333,2685.38338216146
Nicaragua,1999,RAAN,6.35666666666667,54.83,73.3433333333333,4.14,20.0933333333333,2045.306640625
Nicaragua,1999,RAAS,5.65666666666667,43.7233333333333,53.0633333333333,4.58666666666667,24.0533333333333,2035.59171549479
Nepal,1999,Eastern,5.292,64.958,91.07,1.3,24.818,1382.31840820313
Nepal,1999,Central,5.272,67.554,99.406,1.084,28.31,2034.541015625
Nepal,1999,Western,5.204,61.046,86.76,1.434,23.37,1305.94011230469
Nepal,1999,Midwestern,5.736,72.708,117.016,0.784,19.744,1094.67893066406
Nepal,1999,Farwestern,5.884,98.408,136.568,0.564,19.74,1094.41520996094
Pakistan,1999,Punjab + Islamabad,6.702,85.9713333333333,107.000666666667,1.65933333333333,46.834,3496.41866861979
Pakistan,1999,Sindh,7.10133333333333,85.482,110.466,1.60466666666667,47.27,4478.07045898438
Pakistan,1999,Khyber Pakhtunkhwa (NWFP),7.59866666666667,61.9993333333333,75.6833333333333,0.759333333333333,40.82,3153.98362630208
Peru,1999,Amazonas,4.6475,39.4675,54.36,6.315,29.2425,2999.154296875
Peru,1999,Ancash,4.58,27.655,37.0975,7.1475,39.4275,4850.72161865234
Peru,1999,Apurimac,4.275,40.81,61.925,5.9475,23.6825,1887.90310668945
Peru,1999,Arequipa,4.27,38.37,55.095,9.815,57.955,8355.89233398438
Peru,1999,Ayacucho,4.2825,45.3825,63.2725,6.625,24.1325,2576.21264648438
Peru,1999,Cajamarca,4.8975,50.0125,66.9775,5.5275,25.2275,3596.45123291016
Peru,1999,Cusco,4.3475,70.0925,88.1275,6.61,34.0025,3784.12054443359
Peru,1999,Huanuco,4.925,44.2075,68.5625,6.0225,24.7175,3450.55926513672
Peru,1999,Ica,4.355,23.66,31.2325,9.9925,57.2825,6130.70495605469
Peru,1999,Junin,4.725,36.595,49.3675,8.6675,45.355,5682.8193359375
Peru,1999,La Libertad,4.545,33.0225,49.1,8.245,44.99,5151.31640625
Peru,1999,Lambayeque,4.95,39.9775,51.0075,8.55,50.4025,5338.31372070312
Peru,1999,Lima + Callao,4.515,18.485,22.145,10.165,66.95,9732.39575195312
Peru,1999,Loreto,5.7875,42.545,68.1025,7.625,34.45,5570.76062011719
Peru,1999,Madre de Dios,4.2475,35.1825,47.575,8.0375,42.87,6630.51684570312
Peru,1999,Pasco,4.3825,53.2975,65.8625,8.0125,36.695,7875.53735351562
Peru,1999,Piura,5.125,27.0625,48.6025,8.275,44.18,4613.02075195312
Peru,1999,Puno,4.0025,57.885,81.185,6.8225,29.33,3057.61932373047
Peru,1999,San Martin,4.7125,35.525,51.52,7.23,37.335,3365.35473632812
Peru,1999,Tacna,4.07,14.995,24.285,9.6225,61.5275,9296.55041503906
Peru,1999,Tumbes,4.5875,34.25,44.29,9.18,54.0425,4465.08813476562
Peru,1999,Ucayali,5.15,47.8025,67.49,8.1475,36.11,5499.29260253906
Togo,1999,Lome,4.702,81.19,118.184,4.74133333333333,51.922,1346.17213541667
Togo,1999,Maritime,4.44466666666667,79.9786666666667,145.535333333333,2.20333333333333,35.0326666666667,1357.44334309896
Togo,1999,Plateaux,5.20533333333333,72.5746666666667,126.004666666667,2.608,35.238,1361.00000813802
Togo,1999,Centrale,6.58,72.8446666666667,140.707333333333,2.26133333333333,40.0006666666667,1360.30063476563
Togo,1999,Kara,6.102,71.81,158.486666666667,2.404,38.612,1379.10897623698
Togo,1999,Savanes,7.724,90.5553333333333,175.671333333333,0.762666666666667,39.0593333333333,1364.60926920573
Vietnam,1999,Northern Uplands,4.912,39.49,46.784,4.834,30.712,1468.53100585938
Vietnam,1999,Red River Delta,4.014,16.374,19.062,6.62,43.784,2705.22587890625
Vietnam,1999,North Central,4.52,29.5,33.408,5.194,30.774,1409.88051757812
Vietnam,1999,Central Coast,4.698,16.074,24.14,4.474,43.398,1626.43779296875
Vietnam,1999,Central Highlands,5.06,30.172,39.534,4.44,33.932,1416.47507324219
Vietnam,1999,Southeast,4.724,16.752,21.936,4.412,56.822,5182.16811523438
Vietnam,1999,Mekong River Delta,4.858,18.71,34.608,3.27,30.744,2097.7962890625
Zambia,1999,Central,5.455,96.76,186.81,6.25,19.38,2131.87365722656
Zambia,1999,Copperbelt,5.945,83.365,171.66,7.32,44.42,2123.48937988281
Zambia,1999,Eastern + Northern + Muchinga,5.035,102.295,183.055,4.44,12.185,2127.66442871094
Zambia,1999,Lusaka,5.3,102.245,176.355,7.275,38.705,2137.11047363281
Zambia,1999,Northwestern,4.73,84.145,141.785,4.825,12.53,2133.37744140625
Zambia,1999,Southern,5.97,78.545,157.995,5.635,16.91,2145.5849609375
Zambia,1999,Western,4.99,128.24,194.17,4.72,9.595,2146.81127929688
Colombia,2000,Atlantica,4.76,22.76,25.92,7.96,52.03,5947.34375
Colombia,2000,Oriental,4.09,24.05,31.14,7.35,55.14,8999.4833984375
Colombia,2000,Central,4.07,16.1,18.81,7.86,60.26,7610.28466796875
Colombia,2000,Pacifica,4.27,26.29,28.23,7.47,54.99,4905.9619140625
Colombia,2000,Bogota,3.79,19.56,21.47,9.49,66.89,10506.2236328125
Egypt,2000,Urban Governorates,4.31,31.59,37.54,5.33,80.1,11582.0546875
Egypt,2000,Lower Egypt,5.33,35.74,45.93,3.51,68.12,6759.57763671875
Egypt,2000,Upper Egypt,5.73,56.27,69.69,2.9,61.43,7061.98876953125
Malawi,2000,Northern,4.69,101.94,156.18,5.76,17.83,900.421081542969
Malawi,2000,Central,4.55,95.48,188.42,3.76,15.88,880.819519042969
Malawi,2000,Southern,4.19,112.02,196.59,3.79,18.49,861.322021484375
Bangladesh,2000,Barisal,5.16,63.76,96.18,3.2,29.88,1513.21923828125
Bangladesh,2000,Khulna,4.91,46.8,59.77,3.02,34.12,1694.9111328125
Bangladesh,2000,Rajashahi + Rangpur,4.94,65.56,90.13,2.33,29.51,1439.00231933594
Egypt,2000,Frontier Governorates,6.02,32.61,37.16,3.73,69.95,7565.82958984375
Peru,2000,Amazonas,4.58,37.27,48.14,6.57,30.04,3002.1435546875
Peru,2000,Ancash,4.51,27.29,37.62,7.17,37.9,5429.0556640625
Peru,2000,Apurimac,4.18,37.19,59.23,6.28,24.1,1964.00512695312
Peru,2000,Arequipa,4.16,35.69,52.24,10.23,58.44,8320.7890625
Peru,2000,Ayacucho,4.2,41.2,57.62,6.87,23.78,2722.25756835938
Peru,2000,Cajamarca,4.74,48.42,64.69,5.77,26.05,3775.8291015625
Peru,2000,Cusco,4.24,71.17,86.0,6.8,34.41,3779.91625976562
Peru,2000,Hauncavelica,4.26,33.91,57.9,5.35,20.59,4294.810546875
Peru,2000,Huanuco,4.9,42.47,67.71,6.14,23.29,3220.55151367188
